CustomerID;Nationalite;Noms;Prenoms;Genre;Titre;Date_de_naissance;Age;Addresse;Ville;CodeDept;Departement;CodePostal;CodePays;Pays;Email;Telephone;IndicatifPays;CarteType;NumeroCarte;ExpirationCarte;NationalID;Poste;Employeur
1354;Eritrean;Nebay;Medhane;male;Mr.;7/17/1964;60;61 rue Gouin de Beauchesne;SAINT-PAUL;GY;Guyane;97460;FR;France;MedhaneNebay@einrot.com;02.40.28.16.72;33;Visa;4532837819850040;01/07/2026;1640788394151 39;Freight agent;Desmonds Formal Wear
1355;Hispanic;Mendoza;Avelino;male;Mr.;4/7/1976;48;19 rue de la Hulotais;SAINT-RAPHAËL;PA;Provence-Alpes-Côte d'Azur;83700;FR;France;AvelinoMendozaPedroza@cuvox.de;04.74.30.71.06;33;Visa;4929613809015290;01/12/2025;1760430593881 89;Historian;Father & Son
1356;Brazil;Melo;Guilherme;male;Mr.;7/20/1964;60;91 rue Nationale;PARIS;IL;Île-de-France;75007;FR;France;GuilhermeMartinsMelo@cuvox.de;01.96.69.09.49;33;Visa;4929967471527460;01/09/2027;1640797274950 75;Justice of the peace;The Royal Canadian Pancake Houses
1357;Brazil;Costa;Paulo;male;Mr.;3/4/1950;74;12 rue des Soeurs;LA COURNEUVE;IL;Île-de-France;93120;FR;France;PauloAlvesCosta@rhyta.com;01.99.86.88.09;33;MasterCard;5294227451769170;01/04/2025;1500338935784 86;Computer systems software engineer;Life Map
1358;French;Vaillancourt;Fabrice;male;Mr.;10/30/1969;54;69 rue Bonneterie;MONTAUBAN;MP;Midi-Pyrénées;82000;FR;France;FabriceVaillancourt@dayrep.com;05.89.30.08.10;33;Visa;4539092367702920;01/04/2028;1691006237049 78;Drug Enforcement Administration (DEA) agent;Target Realty
1359;American;Leppert;Ken;male;Mr.;1/18/1974;50;61 rue de la Boétie;POITIERS;PC;Poitou-Charentes;86000;FR;France;KenMLeppert@rhyta.com;05.91.27.90.85;33;Visa;4539799674428720;01/07/2027;1740141299057 77;Water transportation occupation;Destiny Planners
1360;American;Easter;Suzanne;female;Ms.;11/29/1961;62;36 rue de la Hulotais;SAINT-POL-SUR-MER;NP;Nord-Pas-de-Calais;59430;FR;France;SuzanneREaster@armyspy.com;03.11.97.32.93;33;Visa;4716120676105990;01/12/2027;2611151557362 75;Instructional designer;Sports Unlimited
1361;Brazil;Ribeiro;Arthur;male;Mr.;6/28/1944;80;33 rue Reine Elisabeth;MELUN;IL;Île-de-France;77000;FR;France;ArthurRochaRibeiro@superrito.com;01.63.54.07.62;33;Visa;4929102353315920;01/11/2027;1440654481326 09;Driver-sales worker;Team Designers and Associates
1362;French;Dostie;Élisabeth;female;Mrs.;4/16/1940;84;38 rue Clement Marot;PIERREFITTE-SUR-SEINE;IL;Île-de-France;93380;FR;France;ElisabethDostie@teleworm.us;01.73.01.25.50;33;Visa;4485561649170050;01/11/2028;2400430778304 31;Aircraft surfaces assembler;Friendly Advice
1363;Brazil;Sousa;Tânia;female;Dr.;10/25/1944;79;49 rue du Clair Bocage;LA SEYNE-SUR-MER;PA;Provence-Alpes-Côte d'Azur;83500;FR;France;TaniaCorreiaSousa@armyspy.com;04.96.73.42.54;33;Visa;4539142581171770;01/06/2025;2441059883902 56;Inhalation therapist;Hamady Bros. Supermarkets
1364;French;Beaujolie;Fabrice;male;Mr.;3/10/1985;39;2 Square de la Couronne;PALAISEAU;IL;Île-de-France;91120;FR;France;FabriceBeaujolie@jourrapide.com;01.95.55.90.45;33;MasterCard;5137820167537720;01/11/2025;1850334677477 27;Cutting, punching, and press machine tender;Body Toning
1365;Eritrean;Kiros;Fatimah;female;Ms.;2/11/1985;39;44 Avenue Millies Lacroix;ÉCHIROLLES;RA;Rhône-Alpes;38130;FR;France;FatimahKiros@cuvox.de;04.63.17.80.92;33;MasterCard;5484750438822440;01/01/2027;2850231311155 92;Jeweler;Bonanza Produce Stores
1366;Brazil;Barros;Isabella;female;Mrs.;2/10/1986;38;13 rue La Boétie;PARIS;IL;Île-de-France;75016;FR;France;IsabellaDiasBarros@dayrep.com;01.87.10.15.58;33;MasterCard;5354688815856080;01/06/2025;2860207189373 59;Image consultant;Tower Records
1367;Brazil;Sousa;Sofia;female;Mrs.;4/30/1948;76;10 rue du Gue Jacquet;CHÂTEAUROUX;CE;Centre;36000;FR;France;SofiaOliveiraSousa@teleworm.us;02.10.48.35.13;33;MasterCard;5427722479870550;01/09/2027;2480485606395 22;Park naturalist;Corpbay
1368;United_Kingdom;Green;John;male;Dr.;5/17/1948;76;34 rue de la Boétie;POINTE-À-PITRE;GD;Guadeloupe;97110;FR;France;JohnGreen@gustr.com;05.44.64.43.53;33;Visa;4556960982838550;01/06/2025;1480565024526 12;Insurance broker;Monk House Sales
1369;Australian;Givens;Rory;male;Mr.;12/28/1943;80;51 rue Jean-Monnet;GONESSE;IL;Île-de-France;95500;FR;France;RoryGivens@armyspy.com;01.99.30.84.78;33;Visa;4532094047598320;01/06/2029;1431277175869 22;Air Force;Druther's
1370;American;Soriano;Stephen;male;Mr.;3/26/1989;35;51 rue de Groussay;ROSNY-SOUS-BOIS;IL;Île-de-France;93110;FR;France;StephenDSoriano@gustr.com;01.99.50.60.78;33;Visa;4916469489077710;01/09/2027;1890391317811 28;Counseling psychologist;Beaver Lumber
1371;Hispanic;Barrientos;Lisandro;male;Mr.;11/8/1947;76;85 rue Victor Hugo;COMPIÈGNE;PI;Picardie;60200;FR;France;LisandroBarrientosMercado@rhyta.com;03.99.05.28.52;33;Visa;4485813294756520;01/06/2029;1471193792170 94;Winch operator;10,000 Auto Parts
1372;German;Muench;Kathrin;female;Ms.;11/27/1980;43;84 Quai des Belges;MASSY;IL;Île-de-France;91300;FR;France;KathrinMuench@dayrep.com;01.44.42.29.42;33;MasterCard;5326384774324980;01/04/2025;2801178577238 73;Data input clerk;Future Bright
1373;German;Foerster;Marco;male;Mr.;11/1/1954;69;77 rue Descartes;STRASBOURG;AL;Alsace;67000;FR;France;MarcoFoerster@rhyta.com;03.80.71.76.63;33;MasterCard;5567427535872710;01/06/2029;1541100089318 21;Materials engineer;Road Runner Lawn Services
1374;German;Propst;Mandy;female;Mrs.;7/14/1976;48;93 rue Marguerite;VIRY-CHÂTILLON;IL;Île-de-France;91170;FR;France;MandyPropst@superrito.com;01.97.06.61.20;33;Visa;4929489158227530;01/04/2029;2760767879084 35;Physical therapist;The Jolly Farmer
1375;Hispanic;Aguayo;Quintín;male;Mr.;4/24/1986;38;97 rue de la République;LYON;RA;Rhône-Alpes;69003;FR;France;QuintinAguayoTirado@einrot.com;04.60.83.50.61;33;Visa;4716570285520040;01/10/2026;1860486820478 22;Compensation manager;HomeBase
1376;Brazil;Carvalho;Yasmin;female;Mrs.;6/2/1962;62;27 rue Gustave Eiffel;RIS-ORANGIS;IL;Île-de-France;91130;FR;France;YasminCastroCarvalho@rhyta.com;01.90.88.87.37;33;Visa;4556231170326710;01/07/2026;2620650734252 11;Receiving clerk;Block Distributors
1377;Eritrean;Abel;Adonay;male;Mr.;11/25/1966;57;25 avenue de Bouvines;SEDAN;CA;Champagne-Ardenne;8200;FR;France;AdonayAbel@gustr.com;03.08.12.68.53;33;Visa;4716076763301620;01/05/2027;1661183578270 30;Position classifier;Foxmoor
1378;American;Hsieh;Karla;female;Ms.;11/21/1940;83;19 rue Grande Fusterie;BRON;RA;Rhône-Alpes;69500;FR;France;KarlaCHsieh@rhyta.com;04.98.83.91.56;33;Visa;4916419209190150;01/08/2029;2401112024530 34;Drilling and boring machine tool setter;Evans
1379;Hispanic;Méndez;Meg;female;Ms.;11/30/1964;59;8 quai Saint-Nicolas;TOURNEFEUILLE;MP;Midi-Pyrénées;31170;FR;France;MegMendezOrdonez@gustr.com;05.83.34.67.88;33;Visa;4916648255763010;01/10/2029;2641114236426 17;Route driver;Big Daddy's Restaurants
1380;French;Martin;Aurélie;female;Mrs.;5/7/1974;50;57 rue du Paillle en queue;LES ULIS;IL;Île-de-France;91940;FR;France;AurelieMartin@rhyta.com;01.50.54.97.17;33;MasterCard;5311979716206410;01/08/2025;2740531329509 76;Computer programmer;Peaches
1381;Hispanic;Sierra;Ariela;female;Ms.;7/26/1974;50;50 Rue de Strasbourg;CLICHY;IL;Île-de-France;92110;FR;France;ArielaSierraMiramontes@jourrapide.com;01.93.68.16.65;33;MasterCard;5355991387245490;01/11/2027;2740743278471 91;Claims examiner;Channel Home Centers
1382;Australian;Weatherly;Abby;female;Mrs.;12/7/2003;20;7 boulevard Amiral Courbet;ORLY;IL;Île-de-France;94310;FR;France;AbbyWeatherly@teleworm.us;01.27.19.36.10;33;MasterCard;5293946544113860;01/06/2028;2031298516721 13;Armed Forces;J. B. Van Sciver
1383;United_Kingdom;Farrell;Sam;male;Mr.;10/2/1946;78;76 Quai des Belges;MAUBEUGE;NP;Nord-Pas-de-Calais;59600;FR;France;SamFarrell@teleworm.us;03.62.78.48.90;33;Visa;4532027347706450;01/02/2026;1461037863823 20;Executive secretary;Harvest Foods
1384;Igbo;Anenechi;Chinasaekpere;female;Ms.;3/24/1966;58;66 rue Michel Ange;LE KREMLIN-BICÊTRE;IL;Île-de-France;94270;FR;France;ChinasaekpereAnenechi@fleckens.hu;01.19.90.84.80;33;Visa;4532775158333530;01/03/2026;2660398955504 28;Environmental scientist;Forest City
1385;Eritrean;Tesfay;Mezan;female;Ms.;2/5/1999;25;27 rue de la Mare aux Carats;MONTROUGE;IL;Île-de-France;92120;FR;France;MezanTesfay@gustr.com;01.51.48.30.88;33;MasterCard;5392238284732980;01/05/2029;2990221436081 74;Criminologist;Fit Tonic
1386;German;Meyer;Philipp;male;Mr.;10/5/1985;39;56 rue de Lille;ASNIÈRES-SUR-SEINE;IL;Île-de-France;92600;FR;France;PhilippMeyer@rhyta.com;01.16.95.23.74;33;MasterCard;5115398536001780;01/06/2025;1851087185187 81;Refuge manager;LaBelle's
1387;Hispanic;Arreola;Barbelo;male;Mr.;8/6/1945;79;62 rue Sébastopol;SAINTE-GENEVIÈVE-DES-BOIS;IL;Île-de-France;91700;FR;France;BarbeloArreolaSoliz@fleckens.hu;01.19.43.60.09;33;MasterCard;5167334130348930;01/07/2025;1450810153052 42;Deputy sheriff;Furrow's
1388;French;Jetté;Denise;female;Mrs.;2/16/1999;25;5 rue du Fossé des Tanneurs;TOULON;PA;Provence-Alpes-Côte d'Azur;83000;FR;France;DeniseJette@teleworm.us;04.73.25.66.45;33;Visa;4556116618961450;01/07/2029;2990208440999 66;Electronic drafter;Monmax
1389;Eritrean;Neftalem;Yonas;male;Mr.;9/22/1985;39;71 Rue Roussy;NOUMÉA;IL;Île-de-France;98800;FR;France;YonasNeftalem@superrito.com;03.17.35.84.53;33;Visa;4916035356083910;01/07/2026;1850964340787 92;Fish hatchery manager;Omni Source
1390;French;Grondin;Jesper;male;Mr.;3/22/1972;52;27 rue de l'Aigle;LA ROCHELLE;PC;Poitou-Charentes;17000;FR;France;JesperGrondin@cuvox.de;05.04.37.83.83;33;Visa;4485097715692530;01/12/2028;1720354801768 90;Videographer;Strong Life
1391;United_Kingdom;Swift;Samantha;female;Ms.;11/27/1978;45;45 avenue Voltaire;MAGAGNOSC;PA;Provence-Alpes-Côte d'Azur;6520;FR;France;SamanthaSwift@armyspy.com;04.21.75.64.52;33;Visa;4556115774480430;01/01/2029;2781188037155 82;Older worker specialist;LoRay
1392;Brazil;Fernandes;Julia;female;Ms.;3/27/2002;22;83 rue Gontier-Patin;AGEN;AQ;Aquitaine;47000;FR;France;JuliaCunhaFernandes@superrito.com;05.90.82.32.33;33;MasterCard;5521600268612000;01/09/2028;2020357522618 75;Electronics engineer;De-Jaiz Mens Clothing
1393;Brazil;Gomes;Júlio;male;Mr.;2/4/2001;23;46 Rue St Ferréol;MEUDON;IL;Île-de-France;92190;FR;France;JulioOliveiraGomes@rhyta.com;01.46.37.55.66;33;MasterCard;5301570319282450;01/11/2029;1010263076785 17;Computer security specialist;Profitpros
1394;Hispanic;Salazar;Bella;female;Mrs.;12/21/1944;79;19 rue Léon Dierx;LIVRY-GARGAN;IL;Île-de-France;93190;FR;France;BellaSalazarZambrano@gustr.com;01.50.72.26.90;33;MasterCard;5149415904193800;01/01/2026;2441249306436 92;Climatologist;Ulbrich's
1395;American;Gaines;Douglas;male;Mr.;8/16/1943;81;45 Rue Bonnet;VITROLLES;PA;Provence-Alpes-Côte d'Azur;13127;FR;France;DouglasAGaines@rhyta.com;04.28.43.56.18;33;Visa;4532171148916690;01/12/2028;1430840278628 48;Health inspector;Highland Appliance
1396;Australian;Youl;Abigail;female;Mrs.;12/16/1991;32;15 rue Reine Elisabeth;METZ;LO;Lorraine;57000;FR;France;AbigailYoul@gustr.com;03.77.97.38.07;33;MasterCard;5264891102485290;01/08/2029;2911229551347 89;Map editor;Merry-Go-Round
1397;Hispanic;Rivas;Elodia;female;Ms.;5/23/1992;32;26 rue Banaudon;LYON;RA;Rhône-Alpes;69008;FR;France;ElodiaRivasMontero@teleworm.us;04.53.55.55.69;33;Visa;4929990947122650;01/06/2028;2920555406348 83;Locomotive engineer;Casa Bonita
1398;American;Lockard;Phillip;male;Mr.;11/21/1966;57;95 rue Pierre De Coubertin;TOULOUSE;MP;Midi-Pyrénées;31300;FR;France;PhillipSLockard@fleckens.hu;05.86.47.13.63;33;Visa;4916969473616320;01/12/2027;1661131887374 14;Boatswain;Opticomp
1399;United_Kingdom;Parkinson;Sebastian;male;Mr.;12/24/2002;21;69 rue Gontier-Patin;AGDE;LN;Languedoc-Roussillon;34300;FR;France;SebastianParkinson@dayrep.com;04.04.60.30.59;33;Visa;4539910166711150;01/04/2029;1021284612253 18;Army;Farrell's Ice Cream Parlour
1400;French;Duplessis;Éléonore;female;Mrs.;5/31/1979;45;19 rue des Coudriers;MONT-SAINT-AIGNAN;HN;Haute-Normandie;76130;FR;France;EleonoreDuplessis@cuvox.de;02.82.60.52.01;33;MasterCard;5582285270206920;01/10/2025;2790537247413 91;Vocational nurse;Merrymaking
1401;Brazil;Melo;Guilherme;male;Mr.;11/16/1953;70;65 rue Nationale;PARIS;IL;Île-de-France;75007;FR;France;GuilhermeGoncalvesMelo@teleworm.us;01.68.23.78.32;33;Visa;4556811057683930;01/01/2027;1531197679911 13;Purchasing clerk;Waccamaw Pottery
1402;French;LaGarde;Ansel;male;Mr.;6/25/1949;75;5 Rue de la Pompe;MARCQ-EN-BAROEUL;NP;Nord-Pas-de-Calais;59700;FR;France;AnselLaGarde@superrito.com;03.54.48.51.86;33;MasterCard;5507772505833000;01/04/2025;1490682445283 34;Loan officer;Chief Auto Parts
1403;German;Wagner;Jessica;female;Ms.;12/15/1981;42;99 Rue Roussy;ORLÉANS;CE;Centre;45000;FR;France;JessicaWagner@fleckens.hu;02.78.69.48.38;33;MasterCard;5252262157916500;01/12/2026;2811256293548 17;Radiation therapist;Buttrey Food & Drug
1404;Hispanic;Alfaro;Stephanie;female;Ms.;2/8/1963;61;93 Place de la Gare;COGNAC;PC;Poitou-Charentes;16100;FR;France;StephanieAlfaroOlivares@gustr.com;05.18.13.28.81;33;Visa;4556010191647720;01/02/2028;2630271287838 30;Rehabilitation nurse;Leo's Stereo
1405;Hispanic;Guillén;Milan;male;Mr.;10/11/1938;85;49 avenue Jules Ferry;SIX-FOURS-LES-PLAGES;PA;Provence-Alpes-Côte d'Azur;83140;FR;France;MilanGuillenBarrientos@gustr.com;04.90.11.04.09;33;Visa;4532967299506990;01/12/2028;1381013179322 62;Bus driver;A.J. August Fashion Wear
1406;American;Moore;Roosevelt;male;Mr.;9/30/1974;50;89 rue Pierre Motte;SAINT-DIÉ;LO;Lorraine;88100;FR;France;RooseveltIMoore@teleworm.us;03.96.63.26.59;33;MasterCard;5262424096351480;01/12/2027;1740900388444 01;Air Force;Carl Durfees
1407;Igbo;Yobanna;Chibueze;female;Mrs.;1/28/1977;47;25 rue des Coudriers;MURET;MP;Midi-Pyrénées;31600;FR;France;ChibuezeYobanna@teleworm.us;05.11.61.30.86;33;Visa;4532815136090560;01/11/2025;2770177378357 21;Medical technician;Superior Appraisals
1408;French;Chaussée;Minette;female;Ms.;3/10/1956;68;88 rue Léon Dierx;LIVRY-GARGAN;IL;Île-de-France;93190;FR;France;MinetteChaussee@superrito.com;01.25.37.89.28;33;MasterCard;5378048615521050;01/02/2027;2560321786759 40;Tool grinder;Atlas Architectural Designs
1409;Brazil;Gomes;Beatrice;female;Ms.;5/13/1951;73;42 rue des Dunes;SAINT-MÉDARD-EN-JALLES;AQ;Aquitaine;33160;FR;France;BeatricePintoGomes@armyspy.com;05.02.43.70.41;33;MasterCard;5505836726990640;01/09/2028;2510505880647 78;Budget officer;Robinson Furniture
1410;Eritrean;Gebre;Fesahaye;male;Mr.;5/30/1989;35;20 rue Victor Hugo;COUDEKERQUE-BRANCHE;NP;Nord-Pas-de-Calais;59210;FR;France;FesahayeGebre@fleckens.hu;03.79.34.83.24;33;Visa;4916827840687410;01/09/2029;1890572074924 87;Religious activities and education director;Monk Home Improvements
1411;German;Traugott;Tom;male;Mr.;1/11/1977;47;28 place de Miremont;VILLENEUVE-LA-GARENNE;IL;Île-de-France;92390;FR;France;TomTraugott@dayrep.com;01.91.02.75.61;33;Visa;4532216257413730;01/10/2025;1770164042250 36;Immigration and Naturalization Service (INS) agent;Oranges Records & Tapes
1412;American;Hickman;Daniel;male;Mr.;4/9/1950;74;29 rue de la République;LYON;RA;Rhône-Alpes;69002;FR;France;DanielNHickman@fleckens.hu;04.48.61.44.79;33;Visa;4916054444965800;01/06/2029;1500491247570 28;Product development manager;JasmineSola
1413;United_Kingdom;West;Jonathan;male;Mr.;6/9/1995;29;66 rue Gustave Eiffel;RILLIEUX-LA-PAPE;RA;Rhône-Alpes;69140;FR;France;JonathanWest@armyspy.com;04.39.69.42.16;33;Visa;4929009846803910;01/10/2026;1950671367059 59;Airline flight engineer;Big Bear Stores
1414;Brazil;Oliveira;Brenda;female;Ms.;10/22/1988;35;70 rue du Général Ailleret;LE TAMPON;GY;Guyane;97430;FR;France;BrendaSilvaOliveira@jourrapide.com;02.44.66.73.46;33;MasterCard;5124275855618570;01/05/2027;2881012242021 74;Telephone station repairer;Peaches
1415;French;Marier;Senior;male;Mr.;10/15/1985;38;95 place Stanislas;NANTES;PL;Pays de la Loire;44000;FR;France;SeniorMarier@dayrep.com;02.15.80.93.23;33;Visa;4929717345726250;01/06/2026;1851007089406 52;Family services social worker;Wealthy Ideas
1416;Australian;Flowers;Jesse;male;Mr.;11/25/1972;51;32 Rue Roussy;OLIVET;CE;Centre;45160;FR;France;JesseFlowers@fleckens.hu;02.25.39.82.28;33;MasterCard;5124670346143240;01/09/2029;1721143056001 61;Signal and track switch repairer;Angel's
1417;American;Hill;Grace;female;Ms.;7/4/1942;82;40 rue des six frères Ruellan;SANNOIS;IL;Île-de-France;95110;FR;France;GraceRHill@rhyta.com;01.28.24.78.40;33;MasterCard;5200226643165550;01/06/2027;2420746231074 87;Ski patrol;Red Robin Stores
1418;Eritrean;Aziz;Luwam;male;Mr.;10/5/2000;24;13 rue Gouin de Beauchesne;SAINT-PIERRE;GY;Guyane;97410;FR;France;LuwamAziz@einrot.com;02.76.14.54.81;33;Visa;4532878915337100;01/06/2025;1001086188228 68;Landscape contractor;Big A Auto Parts
1419;United_Kingdom;Sinclair;Logan;male;Mr.;7/5/1947;77;10 avenue Jules Ferry;SOISSONS;PI;Picardie;2200;FR;France;LoganSinclair@gustr.com;03.40.85.89.36;33;Visa;4539518008791080;01/12/2027;1470751609233 92;Grounds maintenance worker;Whitlocks Auto Supply
1420;Australian;Joseland;Austin;male;Mr.;5/25/1997;27;24 avenue de l'Amandier;BOIS-COLOMBES;IL;Île-de-France;92270;FR;France;AustinJoseland@superrito.com;01.67.23.35.52;33;Visa;4532819819008860;01/02/2027;1970521747064 75;Gaming surveillance officer;Belle Lady
1421;Australian;Moten;Ellie;female;Mrs.;6/26/1968;56;46 rue de l'Aigle;LA ROCHELLE;PC;Poitou-Charentes;17000;FR;France;EllieMoten@fleckens.hu;05.59.67.83.10;33;MasterCard;5243419701475810;01/07/2026;2680638909149 35;News reporter;Eagle Hardware & Garden
1422;Eritrean;Afwerki;Eden;female;Ms.;8/5/1996;28;85 rue des Coudriers;MURET;MP;Midi-Pyrénées;31600;FR;France;EdenAfwerki@gustr.com;05.99.11.24.86;33;Visa;4556509468879710;01/03/2026;2960811593310 13;Real estate assessor;Record World
1423;Australian;Ainsworth;Layla;female;Ms.;2/12/1956;68;90 quai Saint-Nicolas;TOURS;CE;Centre;37100;FR;France;LaylaAinsworth@cuvox.de;02.24.23.98.94;33;MasterCard;5405701510090490;01/08/2026;2560294001344 96;Letterpress operator;Play Town
1424;German;Vogler;Doreen;female;Ms.;9/14/2005;19;66 rue des Soeurs;LA CELLE-SAINT-CLOUD;IL;Île-de-France;78170;FR;France;DoreenVogler@fleckens.hu;01.53.58.30.40;33;Visa;4556477737680770;01/09/2029;2050937091737 86;Procurement technician;Delchamps
1425;Brazil;Martins;Marina;female;Ms.;4/19/1944;80;42 rue Léon Dierx;LISIEUX;BN;Basse-Normandie;14100;FR;France;MarinaSousaMartins@armyspy.com;02.95.38.99.85;33;Visa;4556216834211600;01/12/2029;2440415202176 91;Taxicab dispatcher;Bresler's Ice Cream
1426;French;Panetier;Tyson;male;Mr.;7/27/1943;81;93 rue de la Hulotais;SAINT-PRIEST;RA;Rhône-Alpes;69800;FR;France;TysonPanetier@rhyta.com;04.09.19.94.43;33;Visa;4539905406923050;01/04/2025;1430798221747 57;Press operator;National Hardgoods Distributors
1427;French;Desrosiers;Aya;female;Mrs.;3/17/1990;34;4 Rue de la Pompe;MANOSQUE;PA;Provence-Alpes-Côte d'Azur;4100;FR;France;AyaDesrosiers@rhyta.com;04.36.37.67.46;33;MasterCard;5434209729278250;01/10/2028;2900308221150 85;Courtesy van driver;Block Distributors
1428;French;Lepage;Paige;female;Ms.;8/20/1977;47;50 rue du Général Ailleret;LES LILAS;IL;Île-de-France;93260;FR;France;PaigeLepage@jourrapide.com;01.02.57.48.25;33;MasterCard;5560974734210300;01/10/2027;2770800061554 79;Human resources supervisor;Fretter
1429;German;Eberhart;Florian;male;Mr.;9/17/1954;70;16 avenue Ferdinand de Lesseps;GRASSE;PA;Provence-Alpes-Côte d'Azur;6130;FR;France;FlorianEberhart@gustr.com;04.76.23.03.75;33;MasterCard;5589943483513360;01/04/2028;1540943811003 84;Electronic masking system operator;Robert Hall
1430;German;Hertzog;Karolin;female;Ms.;9/3/1948;76;82 rue des Nations Unies;SAINT-BENOÎT;GY;Guyane;97470;FR;France;KarolinHertzog@fleckens.hu;02.67.27.40.73;33;MasterCard;5338765287856270;01/06/2027;2480950794518 37;Payroll bookkeeper;Gas Legion
1431;American;Rodriguez;Ty;male;Mr.;10/28/1996;27;98 rue de Penthièvre;PUTEAUX;IL;Île-de-France;92800;FR;France;TyNRodriguez@gustr.com;01.05.94.12.98;33;Visa;4929336320135040;01/09/2027;1961004777012 09;Staffing and assignments coordinator;Handyman
1432;French;Chalut;Montague;male;Mr.;9/21/1974;50;55 rue Descartes;STRASBOURG;AL;Alsace;67200;FR;France;MontagueChalut@gustr.com;03.90.50.44.98;33;Visa;4556210733327100;01/03/2025;1740933375151 84;Independent adjuster;La Petite Boulangerie
1433;Australian;Tolmer;Lucinda;female;Ms.;11/7/1950;73;12 Rue Frédéric Chopin;VERNON;HN;Haute-Normandie;27200;FR;France;LucindaTolmer@teleworm.us;02.86.89.05.60;33;Visa;4485028062007490;01/12/2025;2501144255597 25;Employment counselor;Town and Country Convenience Stores
1434;Hispanic;Rojo;Diógenes;male;Mr.;11/23/1985;38;36 Quai des Belges;MEAUX;IL;Île-de-France;77100;FR;France;DiogenesRojoFierro@cuvox.de;01.20.17.18.86;33;Visa;4532705043177320;01/12/2028;1851137216090 32;Family therapist;Wag's
1435;United_Kingdom;Kemp;Lily;female;Ms.;12/6/1966;57;87 Rue Marie De Médicis;CARCASSONNE;LN;Languedoc-Roussillon;11000;FR;France;LilyKemp@cuvox.de;04.73.59.03.94;33;MasterCard;5512692268665040;01/08/2029;2661257388613 41;Rail yard engineer;J. K. Gill Company
1436;French;Lacasse;Donatien;male;Mr.;4/27/1984;40;68 Rue Marie De Médicis;CARCASSONNE;LN;Languedoc-Roussillon;11000;FR;France;DonatienLacasse@superrito.com;04.13.31.13.72;33;MasterCard;5565308337549870;01/09/2026;1840464287746 43;Steadicam operator;Mages
1437;Igbo;Ugorji;Chimaijem;female;Ms.;8/14/1970;54;19 cours Franklin Roosevelt;MARSEILLE;PA;Provence-Alpes-Côte d'Azur;13010;FR;France;ChimaijemUgorji@armyspy.com;04.68.55.79.32;33;MasterCard;5571746200222810;01/02/2026;2700870777953 30;Procurement clerk;Zany Brainy
1438;Brazil;Barbosa;Igor;male;Mr.;7/15/1968;56;6 boulevard Aristide Briand;LE CANNET;PA;Provence-Alpes-Côte d'Azur;6110;FR;France;IgorSousaBarbosa@armyspy.com;04.31.90.17.16;33;MasterCard;5351614835402420;01/08/2025;1680758325717 23;Conference interpreter;Packer
1439;Eritrean;Neftalem;Asmara;male;Mr.;3/9/1963;61;82 rue Petite Fusterie;BOURG-EN-BRESSE;RA;Rhône-Alpes;1000;FR;France;AsmaraNeftalem@teleworm.us;04.72.45.66.89;33;Visa;4716716260811270;01/07/2028;1630377889560 97;Applied mathematician;DGS HomeSource
